v_km_per_s,F_mlp,F_truth
920.1394912897117,0.9972464960782356,0.9987293398177569
922.7759941300834,0.9967248248840768,0.9987631130149188
925.4124969704551,0.9962531082494769,0.9987950554164403
928.0489998108268,0.995884195939103,0.9988254934168894
930.6855026511985,0.9956555450345266,0.998853226748758
933.3220054915702,0.9955707988160418,0.998873589725297
935.9585083319419,0.9955917926445332,0.9988789306271706
938.5950111723135,0.995650837262939,0.9988620583875994
941.2315140126852,0.9956826524770342,0.9988187687169928
943.8680168530569,0.9956591062462384,0.9987475600116305
946.5045196934286,0.9956049151711859,0.998648254742278
949.1410225338003,0.9955825914480451,0.9985216733089005
951.777525374172,0.9956547823499093,0.9983714292040615
954.4140282145437,0.9958485401736352,0.9982065167438396
957.0505310549154,0.9961370690776726,0.9980409554457076
959.6870338952871,0.9964541198873905,0.9978900364824398
962.3235367356588,0.9967216372019926,0.9977665607342001
964.9600395760305,0.9968785660639088,0.9976793574680558
967.5965424164021,0.9968976658429101,0.9976329208488919
970.2330452567738,0.9967871765659806,0.9976262809476523
972.8695480971455,0.9965832056517653,0.9976518961224509
975.5060509375172,0.9963390499371265,0.9976967992959387
978.1425537778889,0.9961154781372081,0.9977462343462016
980.7790566182606,0.99597086200384,0.9977878493458548
983.4155594586323,0.9959495638296263,0.9978147277818611
986.052062299004,0.996069856281835,0.997826732577239
988.6885651393757,0.996316357849946,0.9978298623548565
991.3250679797474,0.9966423958532434,0.997833425014271
993.961570820119,0.9969822801135263,0.9978464051188456
996.5980736604907,0.9972675127040376,0.9978751220428155
999.2345765008624,0.9974408230611188,0.9979224418456958
1001.8710793412341,0.9974594052686031,0.997987652598729
1004.5075821816058,0.9972978523872433,0.9980665961017695
1007.1440850219775,0.9969470560042277,0.998152369649594
1009.7805878623492,0.9964173528687549,0.9982371591788867
1012.4170907027209,0.9957429794550084,0.9983148537342345
1015.0535935430926,0.9949840733347033,0.998382899722776
1017.6900963834643,0.9942214978520932,0.9984420891880413
1020.326599223836,0.9935435111951982,0.9984946324675955
1022.9631020642076,0.9930279186835832,0.9985423602564785
